repeat,outer_fold,outer_seed,partition,Geological Group ID,CV Block ID
3,1,20290815,train,GG0128,CVB0124
3,1,20290815,train,GG0129,CVB0125
3,1,20290815,validation,GG0044,CVB0010
3,1,20290815,validation,GG0035,CVB0032
3,1,20290815,validation,GG0049,CVB0045
3,1,20290815,validation,GG0025,CVB0022
3,1,20290815,validation,GG0051,CVB0047
3,1,20290815,validation,GG0056,CVB0052
3,1,20290815,validation,GG0010,CVB0010
3,1,20290815,validation,GG0016,CVB0015
3,1,20290815,validation,GG0062,CVB0058
3,1,20290815,validation,GG0069,CVB0065
3,1,20290815,validation,GG0073,CVB0069
3,1,20290815,validation,GG0078,CVB0074
3,1,20290815,validation,GG0083,CVB0079
3,1,20290815,validation,GG0088,CVB0084
3,1,20290815,validation,GG0089,CVB0085
3,1,20290815,validation,GG0094,CVB0090
3,1,20290815,validation,GG0099,CVB0095
3,1,20290815,validation,GG0105,CVB0101
3,1,20290815,validation,GG0029,CVB0026
3,1,20290815,validation,GG0110,CVB0106
3,1,20290815,validation,GG0115,CVB0111
3,1,20290815,validation,GG0040,CVB0037
3,1,20290815,validation,GG0120,CVB0116
3,1,20290815,validation,GG0125,CVB0121
3,2,20290815,train,GG0042,CVB0039
3,2,20290815,train,GG0043,CVB0040
3,2,20290815,train,GG0044,CVB0010
3,2,20290815,train,GG0045,CVB0041
3,2,20290815,train,GG0003,CVB0003
3,2,20290815,train,GG0038,CVB0035
3,2,20290815,train,GG0020,CVB0018
3,2,20290815,train,GG0034,CVB0031
3,2,20290815,train,GG0046,CVB0042
3,2,20290815,train,GG0035,CVB0032
3,2,20290815,train,GG0048,CVB0044
3,2,20290815,train,GG0049,CVB0045
3,2,20290815,train,GG0025,CVB0022
3,2,20290815,train,GG0050,CVB0046
3,2,20290815,train,GG0051,CVB0047
3,2,20290815,train,GG0052,CVB0048
3,2,20290815,train,GG0054,CVB0050
3,2,20290815,train,GG0055,CVB0051
3,2,20290815,train,GG0056,CVB0052
3,2,20290815,train,GG0010,CVB0010
3,2,20290815,train,GG0028,CVB0025
3,2,20290815,train,GG0058,CVB0054
3,2,20290815,train,GG0012,CVB0012
3,2,20290815,train,GG0059,CVB0055
3,2,20290815,train,GG0061,CVB0057
3,2,20290815,train,GG0014,CVB0014
3,2,20290815,train,GG0016,CVB0015
3,2,20290815,train,GG0062,CVB0058
3,2,20290815,train,GG0013,CVB0013
3,2,20290815,train,GG0065,CVB0061
3,2,20290815,train,GG0066,CVB0062
3,2,20290815,train,GG0067,CVB0063
3,2,20290815,train,GG0068,CVB0064
3,2,20290815,train,GG0069,CVB0065
3,2,20290815,train,GG0070,CVB0066
3,2,20290815,train,GG0039,CVB0036
3,2,20290815,train,GG0072,CVB0068
3,2,20290815,train,GG0073,CVB0069
3,2,20290815,train,GG0075,CVB0071
3,2,20290815,train,GG0031,CVB0028
3,2,20290815,train,GG0076,CVB0072
3,2,20290815,train,GG0077,CVB0073
3,2,20290815,train,GG0078,CVB0074
3,2,20290815,train,GG0080,CVB0076
3,2,20290815,train,GG0081,CVB0077
3,2,20290815,train,GG0082,CVB0078
3,2,20290815,train,GG0083,CVB0079
3,2,20290815,train,GG0085,CVB0081
3,2,20290815,train,GG0086,CVB0082
3,2,20290815,train,GG0087,CVB0083
3,2,20290815,train,GG0088,CVB0084
3,2,20290815,train,GG0089,CVB0085
3,2,20290815,train,GG0090,CVB0086
3,2,20290815,train,GG0092,CVB0088
3,2,20290815,train,GG0093,CVB0089
3,2,20290815,train,GG0094,CVB0090
3,2,20290815,train,GG0095,CVB0091
3,2,20290815,train,GG0096,CVB0092
3,2,20290815,train,GG0098,CVB0094
3,2,20290815,train,GG0024,CVB0021
3,2,20290815,train,GG0099,CVB0095
3,2,20290815,train,GG0101,CVB0097
3,2,20290815,train,GG0102,CVB0098
3,2,20290815,train,GG0037,CVB0034
3,2,20290815,train,GG0104,CVB0100
3,2,20290815,train,GG0105,CVB0101
3,2,20290815,train,GG0106,CVB0102
3,2,20290815,train,GG0029,CVB0026
3,2,20290815,train,GG0108,CVB0104
3,2,20290815,train,GG0109,CVB0105
3,2,20290815,train,GG0110,CVB0106
3,2,20290815,train,GG0111,CVB0107
3,2,20290815,train,GG0030,CVB0027
3,2,20290815,train,GG0005,CVB0005
3,2,20290815,train,GG0113,CVB0109
3,2,20290815,train,GG0114,CVB0110
3,2,20290815,train,GG0115,CVB0111
3,2,20290815,train,GG0116,CVB0112
3,2,20290815,train,GG0117,CVB0113
3,2,20290815,train,GG0118,CVB0114
3,2,20290815,train,GG0040,CVB0037
3,2,20290815,train,GG0004,CVB0004
3,2,20290815,train,GG0120,CVB0116
3,2,20290815,train,GG0122,CVB0118
3,2,20290815,train,GG0123,CVB0119
3,2,20290815,train,GG0019,CVB0017
3,2,20290815,train,GG0124,CVB0120
3,2,20290815,train,GG0008,CVB0008
3,2,20290815,train,GG0125,CVB0121
3,2,20290815,train,GG0002,CVB0002
3,2,20290815,train,GG0015,CVB0002
3,2,20290815,train,GG0023,CVB0020
3,2,20290815,train,GG0126,CVB0122
3,2,20290815,train,GG0006,CVB0006
3,2,20290815,train,GG0027,CVB0024
3,2,20290815,train,GG0128,CVB0124
3,2,20290815,train,GG0129,CVB0125
3,2,20290815,validation,GG0001,CVB0001
3,2,20290815,validation,GG0007,CVB0007
3,2,20290815,validation,GG0047,CVB0043
3,2,20290815,validation,GG0053,CVB0049
3,2,20290815,validation,GG0057,CVB0053
3,2,20290815,validation,GG0026,CVB0023
3,2,20290815,validation,GG0064,CVB0060
3,2,20290815,validation,GG0041,CVB0038
3,2,20290815,validation,GG0036,CVB0033
3,2,20290815,validation,GG0071,CVB0067
3,2,20290815,validation,GG0074,CVB0070
3,2,20290815,validation,GG0079,CVB0075
3,2,20290815,validation,GG0084,CVB0080
3,2,20290815,validation,GG0091,CVB0087
3,2,20290815,validation,GG0097,CVB0093
3,2,20290815,validation,GG0100,CVB0096
3,2,20290815,validation,GG0018,CVB0016
3,2,20290815,validation,GG0103,CVB0099
3,2,20290815,validation,GG0107,CVB0103
3,2,20290815,validation,GG0009,CVB0009
3,2,20290815,validation,GG0112,CVB0108
3,2,20290815,validation,GG0119,CVB0115
3,2,20290815,validation,GG0121,CVB0117
3,2,20290815,validation,GG0032,CVB0029
3,2,20290815,validation,GG0127,CVB0123
3,3,20290815,train,GG0001,CVB0001
3,3,20290815,train,GG0043,CVB0040
3,3,20290815,train,GG0044,CVB0010
3,3,20290815,train,GG0045,CVB0041
3,3,20290815,train,GG0003,CVB0003
3,3,20290815,train,GG0038,CVB0035
3,3,20290815,train,GG0007,CVB0007
3,3,20290815,train,GG0020,CVB0018
3,3,20290815,train,GG0034,CVB0031
3,3,20290815,train,GG0046,CVB0042
3,3,20290815,train,GG0035,CVB0032
3,3,20290815,train,GG0047,CVB0043
3,3,20290815,train,GG0049,CVB0045
3,3,20290815,train,GG0025,CVB0022
3,3,20290815,train,GG0050,CVB0046
3,3,20290815,train,GG0051,CVB0047
3,3,20290815,train,GG0052,CVB0048
3,3,20290815,train,GG0053,CVB0049
3,3,20290815,train,GG0055,CVB0051
3,3,20290815,train,GG0056,CVB0052
3,3,20290815,train,GG0057,CVB0053
3,3,20290815,train,GG0010,CVB0010
3,3,20290815,train,GG0028,CVB0025
3,3,20290815,train,GG0059,CVB0055
3,3,20290815,train,GG0061,CVB0057
3,3,20290815,train,GG0014,CVB0014
3,3,20290815,train,GG0016,CVB0015
3,3,20290815,train,GG0062,CVB0058
3,3,20290815,train,GG0013,CVB0013
3,3,20290815,train,GG0026,CVB0023
3,3,20290815,train,GG0064,CVB0060
3,3,20290815,train,GG0041,CVB0038
3,3,20290815,train,GG0066,CVB0062
3,3,20290815,train,GG0067,CVB0063
3,3,20290815,train,GG0068,CVB0064
3,3,20290815,train,GG0036,CVB0033
3,3,20290815,train,GG0069,CVB0065
3,3,20290815,train,GG0070,CVB0066
3,3,20290815,train,GG0039,CVB0036
3,3,20290815,train,GG0071,CVB0067
3,3,20290815,train,GG0073,CVB0069
3,3,20290815,train,GG0074,CVB0070
3,3,20290815,train,GG0075,CVB0071
3,3,20290815,train,GG0031,CVB0028
3,3,20290815,train,GG0076,CVB0072
3,3,20290815,train,GG0078,CVB0074
3,3,20290815,train,GG0079,CVB0075
3,3,20290815,train,GG0080,CVB0076
3,3,20290815,train,GG0081,CVB0077
3,3,20290815,train,GG0083,CVB0079
3,3,20290815,train,GG0084,CVB0080
3,3,20290815,train,GG0085,CVB0081
3,3,20290815,train,GG0087,CVB0083
3,3,20290815,train,GG0088,CVB0084
3,3,20290815,train,GG0089,CVB0085
3,3,20290815,train,GG0090,CVB0086
3,3,20290815,train,GG0091,CVB0087
3,3,20290815,train,GG0093,CVB0089
3,3,20290815,train,GG0094,CVB0090
3,3,20290815,train,GG0095,CVB0091
3,3,20290815,train,GG0096,CVB0092
3,3,20290815,train,GG0097,CVB0093
3,3,20290815,train,GG0024,CVB0021
3,3,20290815,train,GG0099,CVB0095
3,3,20290815,train,GG0100,CVB0096
3,3,20290815,train,GG0018,CVB0016
3,3,20290815,train,GG0101,CVB0097
3,3,20290815,train,GG0102,CVB0098
3,3,20290815,train,GG0103,CVB0099
3,3,20290815,train,GG0105,CVB0101
3,3,20290815,train,GG0106,CVB0102
3,3,20290815,train,GG0029,CVB0026
3,3,20290815,train,GG0107,CVB0103
3,3,20290815,train,GG0109,CVB0105
3,3,20290815,train,GG0110,CVB0106
3,3,20290815,train,GG0111,CVB0107
3,3,20290815,train,GG0009,CVB0009
3,3,20290815,train,GG0112,CVB0108
3,3,20290815,train,GG0114,CVB0110
3,3,20290815,train,GG0115,CVB0111
3,3,20290815,train,GG0117,CVB0113
3,3,20290815,train,GG0118,CVB0114
3,3,20290815,train,GG0040,CVB0037
3,3,20290815,train,GG0004,CVB0004
3,3,20290815,train,GG0119,CVB0115
3,3,20290815,train,GG0120,CVB0116
3,3,20290815,train,GG0121,CVB0117
3,3,20290815,train,GG0123,CVB0119
3,3,20290815,train,GG0124,CVB0120
3,3,20290815,train,GG0008,CVB0008
3,3,20290815,train,GG0125,CVB0121
3,3,20290815,train,GG0032,CVB0029
3,3,20290815,train,GG0023,CVB0020
3,3,20290815,train,GG0006,CVB0006
3,3,20290815,train,GG0127,CVB0123
3,3,20290815,train,GG0128,CVB0124
3,3,20290815,train,GG0129,CVB0125
3,3,20290815,validation,GG0042,CVB0039
3,3,20290815,validation,GG0048,CVB0044
3,3,20290815,validation,GG0054,CVB0050
3,3,20290815,validation,GG0058,CVB0054
3,3,20290815,validation,GG0012,CVB0012
3,3,20290815,validation,GG0065,CVB0061
3,3,20290815,validation,GG0072,CVB0068
3,3,20290815,validation,GG0077,CVB0073
3,3,20290815,validation,GG0082,CVB0078
3,3,20290815,validation,GG0086,CVB0082
3,3,20290815,validation,GG0092,CVB0088
3,3,20290815,validation,GG0098,CVB0094
3,3,20290815,validation,GG0037,CVB0034
3,3,20290815,validation,GG0104,CVB0100
3,3,20290815,validation,GG0108,CVB0104
3,3,20290815,validation,GG0030,CVB0027
3,3,20290815,validation,GG0005,CVB0005
3,3,20290815,validation,GG0113,CVB0109
3,3,20290815,validation,GG0116,CVB0112
3,3,20290815,validation,GG0122,CVB0118
3,3,20290815,validation,GG0019,CVB0017
3,3,20290815,validation,GG0002,CVB0002
3,3,20290815,validation,GG0015,CVB0002
3,3,20290815,validation,GG0126,CVB0122
3,3,20290815,validation,GG0027,CVB0024
3,4,20290815,train,GG0001,CVB0001
3,4,20290815,train,GG0042,CVB0039
3,4,20290815,train,GG0044,CVB0010
3,4,20290815,train,GG0045,CVB0041
3,4,20290815,train,GG0038,CVB0035
3,4,20290815,train,GG0007,CVB0007
3,4,20290815,train,GG0034,CVB0031
3,4,20290815,train,GG0046,CVB0042
3,4,20290815,train,GG0035,CVB0032
3,4,20290815,train,GG0047,CVB0043
3,4,20290815,train,GG0048,CVB0044
3,4,20290815,train,GG0049,CVB0045
3,4,20290815,train,GG0025,CVB0022
3,4,20290815,train,GG0051,CVB0047
3,4,20290815,train,GG0053,CVB0049
3,4,20290815,train,GG0054,CVB0050
3,4,20290815,train,GG0055,CVB0051
3,4,20290815,train,GG0056,CVB0052
3,4,20290815,train,GG0057,CVB0053
3,4,20290815,train,GG0010,CVB0010
3,4,20290815,train,GG0028,CVB0025
3,4,20290815,train,GG0058,CVB0054
3,4,20290815,train,GG0012,CVB0012
3,4,20290815,train,GG0061,CVB0057
3,4,20290815,train,GG0016,CVB0015
3,4,20290815,train,GG0062,CVB0058
3,4,20290815,train,GG0013,CVB0013
3,4,20290815,train,GG0026,CVB0023
3,4,20290815,train,GG0064,CVB0060
3,4,20290815,train,GG0041,CVB0038
3,4,20290815,train,GG0065,CVB0061
3,4,20290815,train,GG0067,CVB0063
3,4,20290815,train,GG0036,CVB0033
3,4,20290815,train,GG0069,CVB0065
3,4,20290815,train,GG0070,CVB0066
3,4,20290815,train,GG0071,CVB0067
3,4,20290815,train,GG0072,CVB0068
3,4,20290815,train,GG0073,CVB0069
3,4,20290815,train,GG0074,CVB0070
3,4,20290815,train,GG0075,CVB0071
3,4,20290815,train,GG0077,CVB0073
3,4,20290815,train,GG0078,CVB0074
3,4,20290815,train,GG0079,CVB0075
3,4,20290815,train,GG0081,CVB0077
3,4,20290815,train,GG0082,CVB0078
3,4,20290815,train,GG0083,CVB0079
3,4,20290815,train,GG0084,CVB0080
3,4,20290815,train,GG0086,CVB0082
3,4,20290815,train,GG0087,CVB0083
3,4,20290815,train,GG0088,CVB0084
3,4,20290815,train,GG0089,CVB0085
3,4,20290815,train,GG0090,CVB0086
3,4,20290815,train,GG0091,CVB0087
3,4,20290815,train,GG0092,CVB0088
3,4,20290815,train,GG0094,CVB0090
3,4,20290815,train,GG0095,CVB0091
3,4,20290815,train,GG0097,CVB0093
3,4,20290815,train,GG0098,CVB0094
3,4,20290815,train,GG0099,CVB0095
3,4,20290815,train,GG0100,CVB0096
3,4,20290815,train,GG0018,CVB0016
3,4,20290815,train,GG0102,CVB0098
3,4,20290815,train,GG0037,CVB0034
3,4,20290815,train,GG0103,CVB0099
3,4,20290815,train,GG0104,CVB0100
3,4,20290815,train,GG0105,CVB0101
3,4,20290815,train,GG0106,CVB0102
3,4,20290815,train,GG0029,CVB0026
3,4,20290815,train,GG0107,CVB0103
3,4,20290815,train,GG0108,CVB0104
3,4,20290815,train,GG0110,CVB0106
3,4,20290815,train,GG0111,CVB0107
3,4,20290815,train,GG0030,CVB0027
3,4,20290815,train,GG0005,CVB0005
3,4,20290815,train,GG0009,CVB0009
3,4,20290815,train,GG0112,CVB0108
3,4,20290815,train,GG0113,CVB0109
3,4,20290815,train,GG0115,CVB0111
3,4,20290815,train,GG0116,CVB0112
3,4,20290815,train,GG0118,CVB0114
3,4,20290815,train,GG0040,CVB0037
3,4,20290815,train,GG0004,CVB0004
3,4,20290815,train,GG0119,CVB0115
3,4,20290815,train,GG0120,CVB0116
3,4,20290815,train,GG0121,CVB0117
3,4,20290815,train,GG0122,CVB0118
3,4,20290815,train,GG0123,CVB0119
3,4,20290815,train,GG0019,CVB0017
3,4,20290815,train,GG0008,CVB0008
3,4,20290815,train,GG0125,CVB0121
3,4,20290815,train,GG0002,CVB0002
3,4,20290815,train,GG0015,CVB0002
3,4,20290815,train,GG0032,CVB0029
3,4,20290815,train,GG0023,CVB0020
3,4,20290815,train,GG0126,CVB0122
3,4,20290815,train,GG0027,CVB0024
3,4,20290815,train,GG0127,CVB0123
3,4,20290815,train,GG0129,CVB0125
3,4,20290815,validation,GG0043,CVB0040
3,4,20290815,validation,GG0003,CVB0003
3,4,20290815,validation,GG0020,CVB0018
3,4,20290815,validation,GG0050,CVB0046
3,4,20290815,validation,GG0052,CVB0048
3,4,20290815,validation,GG0059,CVB0055
3,4,20290815,validation,GG0014,CVB0014
3,4,20290815,validation,GG0066,CVB0062
3,4,20290815,validation,GG0068,CVB0064
3,4,20290815,validation,GG0039,CVB0036
3,4,20290815,validation,GG0031,CVB0028
3,4,20290815,validation,GG0076,CVB0072
3,4,20290815,validation,GG0080,CVB0076
3,4,20290815,validation,GG0085,CVB0081
3,4,20290815,validation,GG0093,CVB0089
3,4,20290815,validation,GG0096,CVB0092
3,4,20290815,validation,GG0024,CVB0021
3,4,20290815,validation,GG0101,CVB0097
3,4,20290815,validation,GG0109,CVB0105
3,4,20290815,validation,GG0114,CVB0110
3,4,20290815,validation,GG0117,CVB0113
3,4,20290815,validation,GG0124,CVB0120
3,4,20290815,validation,GG0006,CVB0006
3,4,20290815,validation,GG0128,CVB0124
3,5,20290815,train,GG0001,CVB0001
3,5,20290815,train,GG0042,CVB0039
3,5,20290815,train,GG0043,CVB0040
3,5,20290815,train,GG0044,CVB0010
3,5,20290815,train,GG0003,CVB0003
3,5,20290815,train,GG0007,CVB0007
3,5,20290815,train,GG0020,CVB0018
3,5,20290815,train,GG0035,CVB0032
3,5,20290815,train,GG0047,CVB0043
3,5,20290815,train,GG0048,CVB0044
3,5,20290815,train,GG0049,CVB0045
3,5,20290815,train,GG0025,CVB0022
3,5,20290815,train,GG0050,CVB0046
3,5,20290815,train,GG0051,CVB0047
3,5,20290815,train,GG0052,CVB0048
3,5,20290815,train,GG0053,CVB0049
3,5,20290815,train,GG0054,CVB0050
3,5,20290815,train,GG0056,CVB0052
3,5,20290815,train,GG0057,CVB0053
3,5,20290815,train,GG0010,CVB0010
3,5,20290815,train,GG0058,CVB0054
3,5,20290815,train,GG0012,CVB0012
3,5,20290815,train,GG0059,CVB0055
3,5,20290815,train,GG0014,CVB0014
3,5,20290815,train,GG0016,CVB0015
3,5,20290815,train,GG0062,CVB0058
3,5,20290815,train,GG0026,CVB0023
3,5,20290815,train,GG0064,CVB0060
3,5,20290815,train,GG0041,CVB0038
3,5,20290815,train,GG0065,CVB0061
3,5,20290815,train,GG0066,CVB0062
3,5,20290815,train,GG0068,CVB0064
3,5,20290815,train,GG0036,CVB0033
3,5,20290815,train,GG0069,CVB0065
3,5,20290815,train,GG0039,CVB0036
3,5,20290815,train,GG0071,CVB0067
3,5,20290815,train,GG0072,CVB0068
3,5,20290815,train,GG0073,CVB0069
3,5,20290815,train,GG0074,CVB0070
3,5,20290815,train,GG0031,CVB0028
3,5,20290815,train,GG0076,CVB0072
3,5,20290815,train,GG0077,CVB0073
3,5,20290815,train,GG0078,CVB0074
3,5,20290815,train,GG0079,CVB0075
3,5,20290815,train,GG0080,CVB0076
3,5,20290815,train,GG0082,CVB0078
3,5,20290815,train,GG0083,CVB0079
3,5,20290815,train,GG0084,CVB0080
3,5,20290815,train,GG0085,CVB0081
3,5,20290815,train,GG0086,CVB0082
3,5,20290815,train,GG0088,CVB0084
3,5,20290815,train,GG0089,CVB0085
3,5,20290815,train,GG0091,CVB0087
3,5,20290815,train,GG0092,CVB0088
3,5,20290815,train,GG0093,CVB0089
3,5,20290815,train,GG0094,CVB0090
3,5,20290815,train,GG0096,CVB0092
3,5,20290815,train,GG0097,CVB0093
3,5,20290815,train,GG0098,CVB0094
3,5,20290815,train,GG0024,CVB0021
3,5,20290815,train,GG0099,CVB0095
3,5,20290815,train,GG0100,CVB0096
3,5,20290815,train,GG0018,CVB0016
3,5,20290815,train,GG0101,CVB0097
3,5,20290815,train,GG0037,CVB0034
3,5,20290815,train,GG0103,CVB0099
3,5,20290815,train,GG0104,CVB0100
3,5,20290815,train,GG0105,CVB0101
3,5,20290815,train,GG0029,CVB0026
3,5,20290815,train,GG0107,CVB0103
3,5,20290815,train,GG0108,CVB0104
3,5,20290815,train,GG0109,CVB0105
3,5,20290815,train,GG0110,CVB0106
3,5,20290815,train,GG0030,CVB0027
3,5,20290815,train,GG0005,CVB0005
3,5,20290815,train,GG0009,CVB0009
3,5,20290815,train,GG0112,CVB0108
3,5,20290815,train,GG0113,CVB0109
3,5,20290815,train,GG0114,CVB0110
3,5,20290815,train,GG0115,CVB0111
3,5,20290815,train,GG0116,CVB0112
3,5,20290815,train,GG0117,CVB0113
3,5,20290815,train,GG0040,CVB0037
3,5,20290815,train,GG0119,CVB0115
3,5,20290815,train,GG0120,CVB0116
3,5,20290815,train,GG0121,CVB0117
3,5,20290815,train,GG0122,CVB0118
3,5,20290815,train,GG0019,CVB0017
3,5,20290815,train,GG0124,CVB0120
3,5,20290815,train,GG0125,CVB0121
3,5,20290815,train,GG0002,CVB0002
3,5,20290815,train,GG0015,CVB0002
3,5,20290815,train,GG0032,CVB0029
3,5,20290815,train,GG0126,CVB0122
3,5,20290815,train,GG0006,CVB0006
3,5,20290815,train,GG0027,CVB0024
3,5,20290815,train,GG0127,CVB0123
3,5,20290815,train,GG0128,CVB0124
3,5,20290815,validation,GG0045,CVB0041
3,5,20290815,validation,GG0038,CVB0035
3,5,20290815,validation,GG0034,CVB0031
3,5,20290815,validation,GG0046,CVB0042
3,5,20290815,validation,GG0055,CVB0051
3,5,20290815,validation,GG0028,CVB0025
3,5,20290815,validation,GG0061,CVB0057
3,5,20290815,validation,GG0013,CVB0013
3,5,20290815,validation,GG0067,CVB0063
3,5,20290815,validation,GG0070,CVB0066
3,5,20290815,validation,GG0075,CVB0071
3,5,20290815,validation,GG0081,CVB0077
3,5,20290815,validation,GG0087,CVB0083
3,5,20290815,validation,GG0090,CVB0086
3,5,20290815,validation,GG0095,CVB0091
3,5,20290815,validation,GG0102,CVB0098
3,5,20290815,validation,GG0106,CVB0102
3,5,20290815,validation,GG0111,CVB0107
3,5,20290815,validation,GG0118,CVB0114
3,5,20290815,validation,GG0004,CVB0004
3,5,20290815,validation,GG0123,CVB0119
3,5,20290815,validation,GG0008,CVB0008
3,5,20290815,validation,GG0023,CVB0020
3,5,20290815,validation,GG0129,CVB0125
