Record ID,Geological Group ID,Reference-connected block,crossfit_fold,valid_oof,abstain_reason,reported_granite_type,predicted_probability_I,predicted_probability_A,predicted_probability_S,model_output_I,model_output_A,model_output_S,base_value_I,base_value_A,base_value_S,feature_set_hash,model_parameter_hash,analysis_protocol_hash,score_type,shap_output_scale,interpretation_model,imputed::SiO2,imputed::TiO2,imputed::Al2O3,imputed::Fe2O3,imputed::FeO,imputed::MnO,imputed::MgO,imputed::CaO,imputed::Na2O,imputed::K2O,imputed::P2O5,imputed::Rb,imputed::Sr,imputed::Y,imputed::Zr,imputed::Nb,imputed::Ba,imputed::La,imputed::Ce,imputed::Pr,imputed::Nd,imputed::Sm,imputed::Eu,imputed::Gd,imputed::Tb,imputed::Dy,imputed::Ho,imputed::Er,imputed::Tm,imputed::Yb,imputed::Lu,imputed::Hf,imputed::Ta,imputed::Ga,imputed::A/CNK,imputed::A/NK,imputed::Fe*,imputed::K2O/Na2O,imputed::Rb/Sr,imputed::Zr/Hf,imputed::Eu/Eu*,imputed::(La/Yb)N,was_imputed::SiO2,was_imputed::TiO2,was_imputed::Al2O3,was_imputed::Fe2O3,was_imputed::FeO,was_imputed::MnO,was_imputed::MgO,was_imputed::CaO,was_imputed::Na2O,was_imputed::K2O,was_imputed::P2O5,was_imputed::Rb,was_imputed::Sr,was_imputed::Y,was_imputed::Zr,was_imputed::Nb,was_imputed::Ba,was_imputed::La,was_imputed::Ce,was_imputed::Pr,was_imputed::Nd,was_imputed::Sm,was_imputed::Eu,was_imputed::Gd,was_imputed::Tb,was_imputed::Dy,was_imputed::Ho,was_imputed::Er,was_imputed::Tm,was_imputed::Yb,was_imputed::Lu,was_imputed::Hf,was_imputed::Ta,was_imputed::Ga,was_imputed::A/CNK,was_imputed::A/NK,was_imputed::Fe*,was_imputed::K2O/Na2O,was_imputed::Rb/Sr,was_imputed::Zr/Hf,was_imputed::Eu/Eu*,was_imputed::(La/Yb)N
R2764,GG0126,RCB0069,2.0,True,,A,0.3121896982192993,0.16707198321819305,0.5207383036613464,-0.45188993215560913,-1.0770761966705322,0.05974661186337471,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,71.47000000000001,0.04999999999999999,14.329999999999998,5.520000000000001,0.4745524596251242,0.4200000000000001,0.08000000000000002,0.020000000000000052,0.0300000000000001,3.59,0.01,2870.0000000000014,2.099999999999999,43.70000000000001,109.99999999999997,33.099999999999994,24.499999999999996,28.89999999999999,68.39999999999999,7.599999999999998,28.799999999999997,7.800000000000001,0.08999999999999998,7.130000000000001,1.3200000000000003,8.400000000000002,1.67,5.32,0.8,5.599999999999999,0.8200000000000001,5.200000000000001,7.6999999999999975,,3.608058780267985,3.641399332292183,0.7866623171976599,119.66666666666669,1366.666666666667,21.153846153846157,0.036895557593810496,3.701778179626281,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2765,GG0126,RCB0069,2.0,True,,A,0.25998178124427795,0.5999263525009155,0.14009183645248413,-0.6796785593032837,0.15651679039001465,-1.2979919910430908,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,69.06999999999996,0.019999999999999997,15.98,5.080000000000002,0.7892832319043357,0.23,0.02999999999999999,1.3599999999999999,0.040000000000000056,2.48,0.01,2320.0000000000005,9.000000000000002,172.5,117.00000000000004,62.699999999999974,10.8,24.800000000000004,59.300000000000004,7.5,32.60000000000001,12.099999999999998,0.08000000000000002,14.750000000000002,3.2,23.999999999999996,5.19,17.35,2.8,19.7,2.9699999999999998,7.100000000000001,12.2,,3.0595270617070973,5.8103879831361605,0.8635326438927429,61.99999999999999,257.77777777777766,16.478873239436616,0.018307326484982237,0.9029964231403542,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2766,GG0126,RCB0069,2.0,True,,A,0.46867790818214417,0.15372920036315918,0.37759289145469666,-0.15035569667816162,-1.2650787830352783,-0.3664548099040985,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,67.47999999999998,0.04000000000000002,17.18,5.760000000000002,0.5176752762563837,0.44,0.8745449674679622,0.02999999999999999,0.010000000000000014,3.2699999999999996,0.01,2919.9999999999995,1.0,46.400000000000006,121.99999999999994,34.60000000000001,22.900000000000002,34.3,77.40000000000003,8.699999999999998,33.699999999999996,8.3,0.08999999999999998,7.300000000000001,1.31,8.500000000000002,1.71,5.45,0.8499999999999999,5.9,0.8699999999999999,5.700000000000001,5.700000000000001,,4.758257547945465,4.831245677055169,0.753581261754015,327.0000000000001,2919.9999999999995,21.403508771929825,0.035348066889578575,4.170063648716299,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2767,GG0126,RCB0069,2.0,True,,A,0.4464302659034729,0.2803722620010376,0.2731974422931671,-0.15035569667816162,-0.6155207753181458,-0.641444206237793,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,68.30999999999997,0.04000000000000002,16.659999999999997,6.34,0.44933994597530497,0.4000000000000001,0.9518395896114962,0.020000000000000052,0.010000000000000014,3.2200000000000006,0.01,2770.0,0.600000000000001,35.3,123.00000000000003,26.999999999999996,25.60000000000001,34.3,82.6,9.299999999999999,34.79999999999999,8.699999999999998,0.06999999999999994,7.190000000000003,1.0900000000000003,6.999999999999998,1.3599999999999999,4.360000000000001,0.6300000000000001,4.5,0.6399999999999999,5.599999999999999,4.4,,4.708527283562975,4.7574216477279965,0.7418417879554926,321.99999999999994,4616.666666666669,21.96428571428571,0.02705811906329221,5.467416783872481,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2768,GG0126,RCB0069,2.0,True,,A,0.24059104919433594,0.3481426537036896,0.4112662672996521,-0.4587644934654236,-0.08925075083971024,0.0773777887225151,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,67.36000000000003,0.07,16.36,7.0699999999999985,0.4541983150508187,0.45000000000000007,0.08999999999999993,0.02999999999999999,0.040000000000000056,3.4399999999999995,0.01,3030.0,0.6999999999999997,18.4,118.00000000000003,29.800000000000008,29.299999999999997,43.50000000000001,100.99999999999996,11.4,41.400000000000006,9.699999999999998,0.050000000000000044,6.599999999999998,0.9200000000000002,4.8,0.8200000000000001,2.3799999999999994,0.35000000000000014,2.5,0.36,5.4,4.9,,4.256058117342954,4.3173223573721184,0.7511714159560725,86.0,4328.571428571428,21.851851851851855,0.019104505652606307,12.481012658227849,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2769,GG0126,RCB0069,2.0,True,,A,0.3187447786331177,0.4754604697227478,0.20579472184181213,-0.32408085465431213,0.0758122056722641,-0.7615923881530762,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,69.64999999999999,0.07,15.5,5.62,0.4605057051266141,0.5299999999999998,0.08000000000000002,0.02999999999999999,0.040000000000000056,3.63,0.01,2849.9999999999995,1.4000000000000008,48.400000000000006,116.00000000000003,34.60000000000001,26.199999999999992,36.400000000000006,83.70000000000002,9.699999999999998,36.599999999999994,9.699999999999998,0.08000000000000002,8.47,1.5100000000000002,10.000000000000002,1.96,6.12,0.9299999999999999,6.1000000000000005,0.9299999999999999,5.499999999999999,6.2,,3.827542841641815,3.879802468022227,0.7958237390940885,90.75000000000001,2035.7142857142865,21.090909090909093,0.026982740064041517,4.280279449401675,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2770,GG0126,RCB0069,2.0,True,,A,0.2812478542327881,0.589422881603241,0.12932927906513214,-0.5776554346084595,0.16225206851959229,-1.3545300960540771,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,74.62000000000002,0.019999999999999997,14.229999999999997,2.6800000000000006,0.7880220597063861,0.2999999999999999,0.040000000000000056,0.040000000000000056,0.04999999999999993,4.07,0.01,2030.0000000000007,2.000000000000001,103.99999999999997,155.99999999999994,76.5,28.599999999999998,24.899999999999995,50.70000000000001,7.300000000000001,29.099999999999998,9.699999999999998,0.08999999999999998,10.7,2.21,16.2,3.4700000000000006,11.4,1.8399999999999999,12.600000000000001,1.88,9.5,14.400000000000002,,3.120271404833826,3.170838576595761,0.8659865123397084,81.4,1015.0000000000002,16.42105263157895,0.027007748976554617,1.4175205947357852,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2771,GG0126,RCB0069,2.0,True,,A,0.4111780524253845,0.32409197092056274,0.2647300064563751,-0.6110389232635498,-0.8490379452705383,-1.0513548851013184,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,76.04,0.04000000000000002,13.209999999999999,1.6400000000000001,0.8481025592097449,0.09,0.3,0.040000000000000056,0.08000000000000002,4.760000000000001,0.01,1385.0000000000002,5.299999999999998,238.99999999999997,141.00000000000003,84.00000000000001,46.7,37.1,59.300000000000004,10.9,46.79999999999999,16.7,0.2199999999999999,22.500000000000004,4.56,33.60000000000001,7.340000000000002,24.399999999999995,3.7799999999999976,26.9,3.88,7.9,13.899999999999997,,2.466054483288047,2.499997186719139,0.868009636142532,59.50000000000001,261.32075471698124,17.848101265822784,0.034697391081453574,0.9892867786613966,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2772,GG0126,RCB0069,2.0,True,,A,0.24487563967704773,0.6580435037612915,0.09708086401224136,-0.65167236328125,0.3368481695652008,-1.576878547668457,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,74.44,0.019999999999999997,14.359999999999996,2.66,0.792416759348489,0.2999999999999999,0.019999999999999997,0.040000000000000056,0.08000000000000002,4.080000000000001,0.01,2070.000000000001,2.5,109.50000000000004,143.99999999999997,76.4,29.89999999999999,26.9,54.899999999999984,8.699999999999998,33.20000000000001,10.600000000000001,0.050000000000000044,11.550000000000002,2.5099999999999993,16.100000000000005,3.7200000000000006,11.4,1.8899999999999997,12.099999999999998,1.9899999999999998,7.599999999999998,13.399999999999999,,3.107769066415546,3.1574672149050045,0.8663808348884263,51.000000000000036,828.0000000000001,18.947368421052634,0.013814962632241079,1.594657739651986,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2773,GG0126,RCB0069,2.0,True,,A,0.36286818981170654,0.3482418954372406,0.28888994455337524,-0.6110389232635498,-0.6521812081336975,-0.839032769203186,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,76.07999999999998,0.04000000000000002,13.290000000000001,1.62,0.8962559445411415,0.09,0.28,0.07000000000000006,0.11,4.7700000000000005,0.01,1470.0000000000007,6.500000000000003,270.00000000000006,145.99999999999997,89.20000000000002,53.800000000000004,40.2,68.39999999999999,13.399999999999999,51.300000000000004,18.4,0.24999999999999997,23.3,5.21,35.59999999999998,8.959999999999999,25.699999999999996,4.37,28.000000000000004,4.400000000000002,7.4,13.399999999999999,,2.4289683215371425,2.486815958646059,0.8769139851016947,43.363636363636374,226.15384615384616,19.729729729729726,0.036912781470581385,1.029837251356239,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2774,GG0126,RCB0069,2.0,True,,A,0.23618704080581665,0.5701596736907959,0.19365325570106506,-0.8962885141372681,-0.014996066689491272,-1.0948433876037598,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,75.70999999999997,0.019999999999999997,13.580000000000004,2.85,0.7833763302507988,0.20000000000000004,0.13999999999999999,0.11999999999999994,0.040000000000000056,3.4499999999999993,0.01,1475.0,23.7,309.00000000000006,137.00000000000006,80.9,21.000000000000004,46.49999999999999,86.30000000000004,15.5,59.39999999999999,19.599999999999998,0.20000000000000007,26.699999999999996,6.030000000000001,39.79999999999998,9.32,28.89999999999999,4.839999999999998,30.4,4.960000000000002,7.599999999999998,15.199999999999996,,3.3794571343464,3.573486579700168,0.8802909423675542,86.24999999999997,62.23628691983121,18.02631578947369,0.02672821550312481,1.0971852098600934,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2775,GG0126,RCB0069,2.0,True,,A,0.23605604469776154,0.5899267196655273,0.17401722073554993,-0.8143531084060669,0.10157588869333267,-1.1192681789398193,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,76.04,0.019999999999999997,13.7,2.8699999999999997,0.7838551129416857,0.20000000000000004,0.13000000000000003,0.040000000000000056,0.040000000000000056,3.4700000000000006,0.01,1460.0000000000002,24.299999999999997,311.00000000000006,138.99999999999994,80.7,24.899999999999995,47.2,88.59999999999997,16.0,61.00000000000001,20.300000000000004,0.18000000000000005,26.79999999999999,6.1000000000000005,39.099999999999994,9.49,27.5,4.889999999999999,31.1,4.940000000000001,7.9,15.400000000000002,,3.517702183858339,3.5846430735463057,0.8803153747252075,86.75000000000003,60.082304526748985,17.594936708860757,0.02359286725108662,1.0886347294015493,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2776,GG0126,RCB0069,2.0,True,,A,0.2614510655403137,0.626476526260376,0.1120724081993103,-0.6385523080825806,0.23531171679496765,-1.485654354095459,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,74.33000000000003,0.019999999999999997,11.54,5.240000000000001,0.7954973007719559,0.46,0.04999999999999999,0.02999999999999999,0.07000000000000006,4.37,0.02000000000000001,2840.000000000001,2.3000000000000007,143.99999999999997,130.99999999999997,71.10000000000001,28.500000000000004,19.200000000000003,51.800000000000004,6.800000000000002,26.300000000000008,9.9,0.050000000000000044,12.149999999999999,2.91,19.899999999999995,4.839999999999999,14.450000000000001,2.47,16.899999999999995,2.7799999999999994,7.5,20.300000000000004,,2.3551254044188723,2.3816380034210423,0.8641000678187938,62.428571428571416,1234.7826086956522,17.46666666666667,0.013937597003417002,0.81492023069433,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2777,GG0126,RCB0069,2.0,True,,A,0.24780097603797913,0.6440610885620117,0.10813794285058975,-0.6385523080825806,0.31661537289619446,-1.4677705764770508,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,74.70000000000003,0.02999999999999999,11.57,5.250000000000001,0.7951886084602746,0.46,0.04999999999999999,0.02999999999999999,0.07000000000000006,4.4,0.01,2800.000000000001,2.099999999999999,146.99999999999994,135.00000000000006,68.7,28.000000000000004,19.100000000000005,51.20000000000001,6.7,25.8,9.9,0.06000000000000001,12.95,2.9400000000000004,20.499999999999996,4.91,14.549999999999999,2.53,17.1,2.85,7.5,19.7,,2.3457024077398656,2.371933134279818,0.8641314283084423,62.85714285714287,1333.333333333333,17.999999999999996,0.016200275636575178,0.8011942655513609,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R2778,GG0126,RCB0069,2.0,True,,A,0.2623077630996704,0.4398936331272125,0.2977985441684723,-1.046960473060608,-0.529945969581604,-0.9200616478919983,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,75.21000000000001,0.07999999999999999,12.999999999999996,1.73,1.25,0.039999999999999994,0.17000000000000004,0.4200000000000001,2.5699999999999994,5.29,0.01,796.0000000000001,14.799999999999997,102.99999999999999,146.99999999999994,33.50000000000001,122.50000000000001,55.100000000000016,105.09999999999995,14.100000000000003,59.300000000000004,16.3,0.29,16.350000000000005,2.8999999999999995,18.600000000000005,3.92,11.250000000000002,1.7400000000000002,11.599999999999996,1.7599999999999993,6.599999999999998,5.999999999999999,,1.212953791379992,1.3060096334315898,0.9025520386430108,2.0583657587548636,53.783783783783804,22.272727272727277,0.054308643107328435,3.4071729957805914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R2779,GG0126,RCB0069,2.0,True,,A,0.03322058916091919,0.8457001447677612,0.12107924371957779,-1.860204815864563,1.376790165901184,-0.5669295191764832,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,74.97000000000001,0.059999999999999984,12.840000000000002,1.62,1.42,0.11,0.07,0.79,2.54,5.039999999999999,0.01,1135.0000000000005,14.0,129.99999999999994,148.0,36.5,93.50000000000001,40.9,90.60000000000002,11.599999999999996,47.39999999999999,13.2,0.19000000000000003,15.949999999999996,3.05,21.000000000000004,4.61,13.399999999999999,2.07,14.0,2.08,6.800000000000002,7.5,,1.1598477338672875,1.3327765906562572,0.9584412841573358,1.984251968503937,81.07142857142856,21.764705882352942,0.04003224321845104,2.0955394816154316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R2780,GG0126,RCB0069,2.0,True,,A,0.029410645365715027,0.8096247911453247,0.16096454858779907,-2.070512294769287,1.2447019815444946,-0.3706846833229065,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,74.65999999999997,0.059999999999999984,13.14,2.07,1.7400000000000002,0.10000000000000002,0.10000000000000003,0.6399999999999999,2.3199999999999994,5.09,0.01,1334.9999999999995,14.100000000000003,127.50000000000003,143.0,33.4,84.20000000000003,42.9,91.30000000000003,11.2,47.00000000000001,13.899999999999997,0.20000000000000007,16.250000000000004,3.0700000000000003,20.7,4.62,13.35,2.0500000000000003,14.0,2.11,6.800000000000002,6.300000000000001,,1.2526351432676068,1.4089304043797433,0.9528532123571525,2.193965517241379,94.68085106382983,21.029411764705884,0.04068361612574977,2.1980108499095845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R2781,GG0126,RCB0069,2.0,True,,A,0.05890834331512451,0.8252639174461365,0.11582773178815842,-1.5700067281723022,1.069713830947876,-0.8938853144645691,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,76.05000000000001,0.07999999999999999,12.840000000000002,1.6799999999999997,1.2199999999999998,0.029999999999999995,0.07,0.19000000000000003,3.1500000000000004,5.1,0.01,715.9999999999999,10.4,65.40000000000002,148.99999999999997,36.800000000000004,35.50000000000001,55.70000000000002,119.89999999999996,14.400000000000002,58.50000000000001,15.5,0.20000000000000007,13.7,2.3,13.799999999999997,2.8,7.5,1.1,7.100000000000001,1.1,6.7,6.2,,1.1622076761781783,1.1997222572725064,0.9563169382319923,1.619047619047619,68.84615384615384,22.238805970149254,0.04195922885606204,5.627265703928212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R2782,GG0126,RCB0069,2.0,True,,A,0.02321821264922619,0.8881165385246277,0.08866528421640396,-1.9205111265182495,1.723654866218567,-0.5805797576904297,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,75.07999999999998,0.059999999999999984,13.55,1.4,1.13,0.049999999999999996,0.08000000000000002,0.07000000000000006,2.9500000000000006,5.359999999999999,0.01,1019.9999999999998,8.9,84.00000000000001,134.00000000000003,34.199999999999996,88.40000000000002,34.5,71.10000000000001,8.800000000000002,36.800000000000004,10.600000000000001,0.15999999999999998,11.250000000000002,2.15,15.300000000000004,3.4700000000000006,10.499999999999998,1.67,10.600000000000001,1.6400000000000001,6.400000000000001,6.900000000000002,,1.2567046873990315,1.2717163677851016,0.9436866649057609,1.8169491525423727,114.60674157303376,20.937500000000004,0.0447934407767068,2.3346071172677343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R2783,GG0017,RCB0007,5.0,True,,A,0.2382776439189911,0.17337995767593384,0.5883424282073975,-0.9508155584335327,-1.2687666416168213,-0.04694298654794693,0.05507630109786987,0.3251466453075409,-0.38958820700645447,E2C83C7F32F908A526025BF2C6B06A97C12835AAEBFE3304B1E4A119E81B66B2,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,75.94999999999999,0.039999999999999994,12.720000000000002,0.08000000000000002,1.3200000000000003,0.039999999999999994,0.19000000000000003,0.37999999999999995,3.37,4.85,0.01,649.596128444112,13.203333160009157,94.46007958563644,82.19708164620974,44.988111406785656,21.05087432849174,26.099999999999998,55.899999999999984,8.03,27.5,8.169999999999998,0.21000000000000005,9.590000000000002,2.22,15.8,3.3900000000000006,11.700000000000001,2.15,16.3,2.53,5.252111616841506,8.304325599063304,26.14222134582494,1.1075591869372188,1.178455506054497,0.8043046889023209,1.439169139465875,51.59952515471295,16.89736071219856,0.07253082173883563,1.1485594470761828,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False
